Spent,Profit,Payouts,Plays
18,-18,0|0|0,🃏🦆🤔|🔺🦆🤔|🦆🤔✨
18,2,0|0|20,✨🤔✨|🔺✨🔺|🔺🔺🦆
18,-6,6|0|6,✨✨🤔|🤔🔺🦆|✨✨🤔
18,27,25|0|20,♾🦆🤔|🔺🃏🦆|🔺🔺🤔
18,-18,0|0|0,🦆🃏🔺|🃏🦆🤔|🦆🦆✨
18,-18,0|0|0,🦆🃏✨|🦆🦆✨|🦆🦆✨
18,-18,0|0|0,✨🃏🦆|🦆🤔🃏|🤔✨🔺
18,-12,6|0|0,✨✨🦆|🦆🔺🃏|🃏🦆🤔
18,-18,0|0|0,🦆✨🦆|🃏✨🦆|🔺🦆🦆
18,27,0|25|20,✨🤔✨|🔺🤔♾|🔺🔺🦆
18,-18,0|0|0,🦆🃏✨|🤔🦆🔺|🤔🦆✨
18,-17,0|0|1,🃏🦆✨|🔺🤔🃏|🤔🤔✨
18,7,0|25|0,🦆🔺✨|🤔🔺♾|✨🔺🦆
18,7,25|0|0,🔺✨♾|🃏🤔🔺|🔺🦆🦆
18,-18,0|0|0,🔺✨🔺|🃏✨🃏|🃏🦆🦆
18,-17,1|0|0,🤔🤔🃏|✨🃏🔺|🃏🤔🃏
18,7,0|25|0,✨🔺🦆|🔺♾🤔|✨🔺🦆
18,7,25|0|0,🃏♾🤔|🤔🃏🦆|✨🦆🃏
18,19,0|12|25,🔺🤔🔺|✨🃏🃏|🤔♾🔺
6,-6,0,🦆🦆🦆
18,-18,0|0|0,🃏🤔🃏|🔺🦆✨|🦆🃏🦆
18,-18,0|0|0,🔺🦆✨|🃏🦆🦆|🦆✨🦆
18,8,0|25|1,🦆🃏🤔|♾🔺🤔|🔺🤔🤔
18,-18,0|0|0,🤔🦆✨|🦆🤔✨|✨🔺🦆
18,-18,0|0|0,🤔🦆✨|✨🦆🔺|🔺🦆✨
18,3,20|1|0,🔺🔺🦆|🤔🤔🃏|🤔🦆✨
18,-18,0|0|0,🔺✨🔺|🤔🔺✨|🃏🦆🦆
18,27,20|25|0,🃏🔺🔺|🦆♾🤔|🦆🦆🃏
18,8,20|0|6,🔺🔺✨|🦆🔺✨|🦆✨✨
18,19,12|0|25,✨🃏🃏|✨🦆🃏|♾🃏🔺
18,27,0|20|25,🔺✨🃏|🤔🔺🔺|🤔✨♾
18,-18,0|0|0,🦆🦆🔺|🦆🔺🦆|🤔🃏🤔
18,2,20|0|0,🔺🔺🤔|✨🃏🦆|🤔🔺🤔
18,-18,0|0|0,🤔🔺🤔|✨🦆🤔|🦆🦆✨
18,-17,1|0|0,✨🤔🤔|✨🤔✨|🤔✨🤔
18,-18,0|0|0,✨🦆✨|✨🃏🤔|🃏🤔🃏
18,27,0|25|20,🤔✨🤔|✨🤔♾|✨🔺🔺
18,-12,0|6|0,🃏🦆🤔|🃏✨✨|🔺✨🦆
18,32,0|50|0,🤔🔺🤔|♾♾✨|🔺🤔🦆
18,-18,0|0|0,🤔🔺🤔|🤔✨🦆|🃏🦆🤔
18,2,20|0|0,✨🔺🔺|🦆🔺🦆|🦆🔺🃏
18,13,25|0|6,♾🃏🤔|✨🤔🦆|✨✨🔺
18,7,0|25|0,✨🤔🃏|🃏✨♾|✨🦆🤔
18,-18,0|0|0,🃏🤔✨|🔺🦆🤔|🤔🦆✨
18,7,25|0|0,🦆🔺♾|🦆🤔🦆|✨🤔🃏
18,-18,0|0|0,🃏🤔🦆|🔺🤔🦆|🃏🦆🦆
18,7,25|0|0,♾🃏🦆|🃏🤔✨|🃏🦆🦆
18,4,10|0|12,✨✨✨|🔺✨🦆|✨🃏🃏
18,7,0|0|25,🦆✨🃏|🤔🃏🦆|🦆✨♾
18,-18,0|0|0,🤔🔺✨|🤔🦆🔺|🔺🃏🦆
18,-18,0|0|0,🦆🔺✨|🔺🤔🦆|🤔✨🦆
18,-17,0|1|0,🔺🦆🃏|🤔🤔🔺|🔺🤔🦆
18,7,25|0|0,✨♾🤔|🔺✨🤔|🤔🦆🦆
18,32,25|25|0,♾🦆🤔|♾🦆🤔|✨🦆🃏
18,-12,0|6|0,🦆🦆✨|✨✨🃏|✨🃏🔺
18,-6,0|12|0,🦆🦆✨|🃏🃏✨|🤔✨🦆
18,7,0|0|25,🃏🦆🃏|✨🤔✨|🦆✨♾
18,-17,0|1|0,🦆🤔🦆|🦆🤔🤔|✨🔺✨
18,19,25|12|0,🤔♾🤔|🦆🃏🃏|🦆🦆✨
18,2,0|20|0,🃏✨🔺|🦆🔺🔺|🦆🦆🤔
18,-3,3|6|6,🤔🤔🤔|🃏✨✨|🃏✨✨
18,-17,1|0|0,🦆🤔🤔|🤔🦆🦆|🃏🤔🃏
18,7,0|0|25,🦆🔺✨|🃏🔺🦆|✨♾✨
18,-18,0|0|0,✨🦆🔺|🃏✨🦆|🤔🦆🔺
18,-18,0|0|0,♾🦆🦆|🔺🤔✨|✨🦆🤔
18,43,24|25|12,🔺🔺🔺|✨🤔♾|🃏🃏🦆
18,7,25|0|0,♾🤔🤔|🃏🔺✨|🦆🔺🦆
18,8,1|0|25,🤔🤔✨|🃏🤔🔺|♾🃏🤔
18,8,25|1|0,✨🤔♾|✨🤔🤔|🔺🦆🤔
18,-12,0|0|6,🃏🦆🃏|🦆🤔🦆|🃏✨✨
18,-12,0|0|6,🤔🦆🦆|🦆🤔🃏|🔺✨✨
18,-18,0|0|0,🦆🦆✨|🃏🦆🃏|✨🔺🦆
6,-6,0,🦆🦆🦆
18,-18,0|0|0,🔺🤔✨|🔺🦆🦆|✨🃏🦆
18,32,0|25|25,🦆🤔🦆|♾🤔🦆|♾🤔🦆
18,-18,0|0|0,✨🦆🔺|🤔✨🔺|🦆✨🔺
18,-15,0|0|3,🦆🃏🤔|🦆🃏🔺|🤔🤔🤔
18,-18,0|0|0,🦆🃏🦆|🃏🔺🦆|✨🦆🔺
18,-18,0|0|0,🤔🦆🦆|✨🤔✨|🦆🤔✨
18,-18,0|0|0,🦆✨🔺|✨🦆🃏|✨🦆✨
18,7,0|25|0,🦆🃏🤔|🦆♾🤔|🦆✨🃏
18,7,0|0|25,🤔🦆🦆|✨🦆🤔|🦆♾✨
18,7,0|0|25,✨🃏✨|✨🤔🦆|♾🤔🦆
18,7,0|0|25,🤔✨🃏|🤔✨🦆|✨🦆♾
18,2,0|0|20,🃏🤔✨|🤔🔺🃏|✨🔺🔺
18,-17,0|1|0,🔺🃏✨|🤔🤔✨|🦆🦆🤔
18,-18,0|0|0,✨🔺🦆|✨🦆🦆|✨🦆✨
18,7,25|0|0,🤔♾✨|🔺🃏🤔|🤔🃏🦆
18,-18,0|0|0,🃏🦆🤔|🤔🃏🦆|🤔✨🤔
18,-6,0|0|12,🤔🦆🃏|🤔🦆🦆|🦆🃏🃏
18,2,0|0|20,🃏✨🔺|🤔🔺✨|🔺🔺🤔
18,-18,0|0|0,🦆✨🦆|🦆🦆✨|🔺🤔🦆
18,-12,0|6|0,🦆🤔🔺|✨✨🃏|🦆🃏✨
18,7,0|25|0,🔺🃏🤔|🤔✨♾|🦆🦆🃏
18,10,0|3|25,🔺✨🤔|🤔🤔🤔|♾🤔🤔
18,2,20|0|0,✨🔺🔺|✨🔺🦆|🦆🦆🔺
18,-8,10|0|0,✨✨✨|🤔✨🦆|✨🔺🤔
18,8,1|0|25,🃏🤔🤔|✨🔺🤔|🃏♾✨
18,-18,0|0|0,🦆🤔🦆|🔺🦆🤔|✨🔺🦆
18,-18,0|0|0,🔺🃏🤔|✨🦆🃏|✨🔺🦆
18,-9,6|3|0,✨✨🦆|🤔🤔🤔|🤔🦆🤔
18,7,0|25|0,🤔✨🔺|♾✨🤔|🦆🃏✨
18,7,25|0|0,✨✨♾|🦆🦆🔺|🔺🦆🔺
18,-18,0|0|0,🤔🃏🔺|🤔🃏🤔|🃏🦆🤔
18,-18,0|0|0,🤔🦆🦆|🤔✨🤔|🔺🃏✨
18,2,0|20|0,🃏🔺✨|🔺🔺🤔|🃏🦆✨
18,4,12|10|0,🦆🃏🃏|✨✨✨|🔺🤔✨
18,44,12|25|25,🃏🃏🦆|✨✨♾|✨✨♾
18,2,20|0|0,🦆🔺🔺|🔺🦆🔺|✨🤔🔺
18,31,12|25|12,🦆🃏🃏|♾✨✨|🦆🃏🃏
18,2,20|0|0,✨🔺🔺|✨🤔🔺|🤔✨🔺
18,7,0|0|25,🃏🔺🤔|✨🤔✨|🤔♾🃏
18,-18,0|0|0,🤔🃏✨|🦆🃏🤔|🦆🤔🦆
18,33,1|25|25,🤔🤔🦆|✨♾🤔|✨♾🤔
18,-18,0|0|0,🃏🔺🤔|🦆🦆✨|🃏✨🤔
18,-18,0|0|0,🔺🃏🤔|🦆🤔🦆|🔺✨🃏
18,-17,0|1|0,🔺✨🔺|🔺🤔🤔|🤔🦆🃏
18,13,25|0|6,🤔♾🦆|🦆✨🃏|🦆✨✨
18,7,0|25|0,✨🤔✨|♾🦆🃏|🔺✨🃏
18,19,12|0|25,🃏🃏✨|🤔🦆🦆|♾🔺🦆
18,6,0|12|12,🃏🦆🤔|🦆🃏🃏|🦆🃏🃏
18,-6,0|12|0,🤔✨🦆|🔺🃏🃏|🦆🦆🃏
18,-12,0|6|0,🦆🦆🔺|🃏✨✨|🃏🦆✨
18,0,6|6|6,🔺✨✨|🔺✨✨|🔺✨✨
18,-18,0|0|0,♾🦆🦆|🤔🦆🤔|🃏🦆🃏
18,-17,0|0|1,🦆🃏✨|🤔🦆🤔|🤔🤔✨
18,-12,0|6|0,✨🦆🦆|🦆✨✨|🦆🃏🦆
18,-6,0|12|0,🃏🤔🦆|🃏🃏✨|🃏🤔🔺
18,7,25|0|0,♾✨🦆|🔺🤔🦆|🔺🤔🔺
18,7,0|25|0,🤔🦆✨|♾🦆🤔|🦆🦆🃏
18,-3,0|3|12,🔺✨🃏|🤔🤔🤔|✨🃏🃏
18,32,25|0|25,🤔♾🔺|🃏🦆🔺|🤔♾🔺
18,-18,0|0|0,🔺🦆✨|🔺🦆🦆|🃏🦆✨
18,7,0|25|0,🦆🔺✨|🤔♾🤔|✨🤔🃏
18,-18,0|0|0,🤔✨🦆|🤔✨🃏|🤔🃏🦆
18,8,25|1|0,🦆♾🤔|🤔🤔✨|🤔🦆🔺
18,7,0|0|25,🦆🤔🔺|🦆🦆🤔|🤔🦆♾
18,-18,0|0|0,🃏🤔🃏|🦆🦆🤔|✨🦆✨
18,-16,1|0|1,🤔🤔🃏|🦆🃏🔺|🤔🤔🃏
18,-17,1|0|0,🤔🤔🃏|🦆✨🦆|🔺🃏🤔
18,-18,0|0|0,✨🦆✨|🦆🃏🔺|🦆🦆✨
18,-18,0|0|0,✨🦆🦆|🦆✨🃏|🦆🤔🦆
18,-18,0|0|0,🤔🔺✨|🤔✨🦆|🦆🃏🦆
18,32,25|25|0,🔺🦆♾|🔺🦆♾|🦆🦆🦆
18,7,0|25|0,🦆🦆🤔|🃏🤔♾|🦆🦆🤔
18,32,0|25|25,🃏🔺🦆|♾✨🤔|♾✨🤔
18,-18,0|0|0,🔺🦆🔺|✨🔺✨|🤔🦆✨
18,22,0|20|20,✨🃏🤔|🔺🔺✨|🔺🔺✨
18,19,0|25|12,🃏🔺🤔|✨♾✨|🃏🃏🔺
18,-6,0|0|12,✨🤔🦆|🔺🤔🦆|🃏🃏✨
18,-18,0|0|0,🔺🦆🦆|🔺🤔🦆|🔺🃏🦆
18,7,25|0|0,♾🦆🤔|🤔🃏🦆|🃏🤔🦆
18,7,0|0|25,🦆🦆✨|✨🔺✨|🦆✨♾
18,-6,12|0|0,🃏🃏🤔|🃏🦆🔺|🤔🦆✨
18,-18,0|0|0,🤔✨🤔|✨🦆✨|🤔🃏🦆
18,-12,0|0|6,🤔🔺✨|🔺🤔🃏|✨✨🦆
18,-5,0|1|12,🤔✨🦆|🦆🤔🤔|🃏🃏🦆
18,7,25|0|0,♾🤔🔺|✨🦆✨|🤔🦆🃏
18,-18,0|0|0,🦆✨🤔|✨🦆🃏|✨🔺🤔
18,-18,0|0|0,🤔🔺🦆|🔺🦆🃏|🤔🦆✨
18,12,0|10|20,🦆✨🤔|✨✨✨|🔺🔺✨
18,-17,0|1|0,🔺🃏🦆|🤔🤔🦆|🃏✨🦆
18,-18,0|0|0,🔺✨🔺|🦆🦆🤔|🦆🦆🤔
18,2,0|0|20,✨🦆🦆|✨🤔✨|🃏🔺🔺
18,-12,0|0|6,🦆✨🦆|🤔✨🤔|✨✨🤔
18,7,0|0|25,🔺🦆🃏|🤔🦆✨|🦆🃏♾
18,25,12|6|25,🃏🃏🤔|🔺✨✨|🤔🦆♾
18,-12,0|0|6,🔺🃏🦆|🔺🃏🦆|🤔✨✨
18,-18,0|0|0,🤔🦆🦆|🤔🔺🃏|🤔🦆✨
18,14,6|6|20,🃏✨✨|🃏✨✨|🃏🔺🔺
18,-17,0|1|0,✨🃏🔺|🤔🤔🃏|✨🦆🃏
18,-18,0|0|0,🤔🦆🃏|✨🃏✨|🤔🔺🤔
18,-12,6|0|0,✨✨🃏|🤔🔺🦆|🔺✨🃏
18,8,25|0|1,♾🃏🃏|✨🦆🤔|🤔🤔🃏
18,7,0|25|0,✨🦆🃏|🃏🦆♾|🦆🤔🦆
18,10,0|3|25,🤔🦆🤔|🤔🤔🤔|🔺♾🦆
18,-18,0|0|0,✨🔺🦆|🤔✨🦆|🃏✨🤔
18,2,20|0|0,🦆🔺🔺|🦆🦆✨|🦆🦆✨
18,-18,0|0|0,🦆🤔🦆|🃏🦆🃏|✨🃏🦆
18,-18,0|0|0,🔺🦆✨|🦆✨🤔|🦆✨🃏
18,-9,0|6|3,✨🦆🦆|🦆✨✨|🤔🤔🤔
18,8,0|25|1,🔺🃏✨|♾✨🤔|🤔🤔🦆
18,7,0|0|25,🃏🦆🦆|🃏🔺🦆|🃏✨♾
18,-12,0|6|0,🦆🦆✨|✨✨🔺|🦆✨🔺
18,-17,0|0|1,🦆🔺🦆|🔺✨🦆|🦆🤔🤔
18,7,0|25|0,🤔🦆🃏|✨🔺♾|🦆✨🤔
18,19,6|6|25,🦆✨✨|🦆✨✨|🦆✨♾
18,8,0|20|6,🤔✨🤔|✨🔺🔺|🃏✨✨
18,19,0|12|25,🤔🃏🦆|🃏🃏🤔|🤔🦆♾
18,-18,0|0|0,✨🃏🦆|🔺🦆🃏|🦆🔺🦆
18,7,0|0|25,🦆🤔🦆|🦆🃏🦆|🃏🃏♾
18,-6,0|0|12,✨🤔🦆|🦆✨🤔|🃏🃏🦆
18,7,0|25|0,🦆🔺🦆|✨♾🔺|🤔✨🤔
18,-18,0|0|0,🃏🦆🦆|🤔✨🔺|🤔🔺🦆
18,19,25|12|0,✨♾🃏|🔺🃏🃏|🤔🃏🤔
18,7,25|0|0,🤔🤔♾|🦆🔺🦆|✨🦆🔺
18,-12,0|0|6,🦆🔺✨|🤔✨🔺|🤔✨✨
18,-18,0|0|0,🔺🤔🔺|🤔🃏✨|🃏🤔✨
18,32,0|25|25,🃏✨🦆|✨🃏♾|✨🃏♾
18,7,0|25|0,🦆🔺✨|🔺♾🔺|🦆✨🦆
18,3,20|1|0,✨🔺🔺|✨🤔🤔|🦆🤔🔺
18,-18,0|0|0,🤔✨🔺|🤔🦆🤔|✨🃏🦆
18,-18,0|0|0,🃏✨🤔|🔺🃏🦆|🔺🃏🦆
18,-6,0|12|0,✨🤔✨|🦆🃏🃏|🦆🦆🤔
18,2,0|20|0,🤔🃏🦆|🔺🔺🃏|🃏🦆✨
18,-12,0|0|6,🤔✨🤔|🤔🦆✨|🃏✨✨
18,12,6|24|0,🦆✨✨|🔺🔺🔺|🦆🦆✨
18,3,0|1|20,🤔🦆🦆|🃏🤔🤔|✨🔺🔺
18,32,25|25|0,♾✨✨|♾✨✨|🔺✨🔺
18,7,0|25|0,🔺🦆🤔|♾🦆🤔|🔺🦆🦆
18,7,0|25|0,🦆🔺🤔|🤔🤔♾|🔺🦆✨
18,7,0|0|25,🦆🦆✨|🤔✨🃏|🦆🤔♾
18,3,20|1|0,🔺🔺🃏|🤔🤔🦆|🃏✨🃏
18,-18,0|0|0,✨🦆🦆|✨🤔🦆|🔺🤔✨
18,32,0|50|0,🤔🔺🃏|🃏♾♾|🤔🦆🤔
18,-18,0|0|0,🤔🔺🤔|🦆🦆✨|🦆✨🦆
18,-8,0|10|0,🤔✨🔺|✨✨✨|🦆🃏🤔
18,-12,0|6|0,🤔🃏🔺|🦆✨✨|🤔🦆🦆
18,32,25|0|25,✨🤔♾|🤔🃏🤔|✨🤔♾
18,-12,6|0|0,🤔✨✨|🦆✨🦆|🦆🃏🔺
18,0,0|0|18,🃏🦆🦆|✨🃏🤔|🃏🃏🃏
18,7,0|25|0,🔺🤔✨|🤔🔺♾|🤔✨🦆
18,32,25|0|25,✨♾✨|✨🤔🦆|✨♾✨
18,-17,0|0|1,🦆🤔🔺|✨🦆🔺|🔺🤔🤔
18,-18,0|0|0,🃏🔺✨|✨🦆🤔|🃏🦆🤔
18,13,6|25|0,🦆✨✨|♾✨🦆|🦆✨🦆
18,-12,0|0|6,🃏🦆✨|🤔🦆🤔|✨✨🃏
18,-12,0|6|0,🦆✨🦆|🃏✨✨|🦆🃏🦆
18,0,6|0|12,✨✨🦆|🃏🦆🤔|🃏🃏🔺
18,0,6|0|12,✨✨🃏|🦆🃏🤔|🦆🃏🃏
18,-6,0|12|0,✨🦆🤔|🃏🃏🔺|🔺🤔🦆
18,8,25|1|0,♾🔺🔺|🦆🤔🤔|🤔🃏🔺
18,-18,0|0|0,🔺✨🤔|🤔🃏✨|🃏🦆🤔
18,32,0|50|0,✨🦆🤔|♾♾🤔|🃏🦆🔺
18,7,25|0|0,♾🦆🔺|🦆🦆🤔|✨🔺✨
18,2,0|0|20,🦆🃏🤔|🃏✨🤔|🤔🔺🔺
18,33,1|25|25,🦆🤔🤔|♾✨🔺|♾✨🔺
18,7,0|25|0,✨🦆✨|✨♾🃏|🃏🔺🤔
18,2,0|20|0,✨🦆🔺|🔺🔺🃏|🤔✨🔺
18,-18,0|0|0,🦆✨🦆|🔺🤔🦆|🃏🦆🦆
18,7,25|0|0,🦆♾🦆|🔺🦆🔺|🦆🃏🦆
18,-17,0|1|0,🔺✨🦆|🦆🤔🤔|✨🦆🦆
18,2,0|20|0,🃏🔺✨|🔺🔺🦆|🦆🦆✨
18,7,25|0|0,🦆♾🤔|🃏✨🔺|🃏✨🃏
18,2,0|20|0,🃏🦆🃏|🦆🔺🔺|✨🤔🃏
18,7,25|0|0,✨🤔♾|✨🤔🦆|🃏🦆✨
18,-18,0|0|0,🃏🤔🔺|🃏🔺🦆|🔺🦆🤔
18,-17,0|0|1,✨🃏🦆|🦆🤔✨|🦆🤔🤔
18,-17,0|0|1,✨🤔✨|🦆🤔✨|🦆🤔🤔
18,-12,0|6|0,🤔✨🤔|🃏✨✨|✨🦆🔺
6,-6,0,🦆🦆🦆
6,-6,0,🦆🦆🦆
18,7,25|0|0,♾🃏🃏|🃏🤔🦆|✨🦆✨
18,7,0|25|0,🤔🔺🤔|🃏♾🤔|🔺🤔🃏
18,7,0|25|0,🦆🃏🤔|🔺♾🃏|🦆🦆🃏
18,-18,0|0|0,✨🃏✨|🃏🦆🃏|✨🦆🦆
18,13,25|6|0,♾✨✨|✨✨🦆|✨🤔🔺
18,0,0|0|18,🦆🃏🤔|✨🤔🔺|🃏🃏🃏
18,-17,0|1|0,🃏✨🤔|✨🤔🤔|🤔🦆🔺
18,32,25|25|0,♾✨✨|♾✨✨|🤔🔺🤔
18,-18,0|0|0,✨🔺🦆|🔺🤔✨|🤔🦆✨
18,-18,0|0|0,🃏🦆✨|🔺✨🃏|🃏🔺🤔
18,13,0|25|6,🦆✨🔺|🦆✨♾|🃏✨✨
18,8,0|1|25,🃏✨🔺|🦆🤔🤔|♾🤔🦆
18,-18,0|0|0,✨🤔🃏|🦆✨🦆|🦆🔺🃏
18,32,25|0|25,🦆🔺♾|🤔🃏✨|🦆🔺♾
18,-11,1|6|0,🤔🤔🔺|✨✨🃏|🦆🤔🃏
18,-18,0|0|0,🦆🔺🤔|🦆🦆🔺|✨🤔🃏
18,-6,12|0|0,🃏🃏🤔|🃏🤔🦆|🤔🃏🔺
12,-12,0|0,🤔🦆🃏|🦆🦆🦆
18,2,20|0|0,🃏🔺🔺|🔺🦆🃏|✨🦆🤔
18,-5,1|12|0,🤔🤔🦆|🃏🃏✨|🤔🃏✨
18,-11,0|6|1,🃏🦆🃏|🔺✨✨|✨🤔🤔
18,7,25|0|0,🦆♾✨|🤔🦆🃏|🦆🔺🤔
18,-12,6|0|0,✨✨🔺|🤔✨🤔|🤔🦆🤔
18,7,0|25|0,🃏🦆🤔|🔺♾🤔|✨🤔🔺
18,-17,1|0|0,✨🤔🤔|🦆✨🃏|🃏🦆🤔
18,8,0|1|25,✨🤔✨|🤔🤔🦆|🃏🃏♾
18,7,25|0|0,♾✨✨|✨🦆🤔|🦆🦆🦆
18,-12,6|0|0,✨✨🦆|✨🦆🔺|🃏✨🃏
18,-12,0|0|6,🤔🦆✨|🦆🤔🦆|✨✨🦆
18,8,0|25|1,🔺🦆🦆|♾🤔✨|✨🤔🤔
18,-18,0|0|0,🦆🤔🔺|✨🦆🔺|🦆🔺✨
18,7,25|0|0,🦆♾🦆|🤔🦆🃏|✨🃏🦆
18,57,50|0|25,🦆♾♾|🦆🔺🤔|🤔♾🃏
18,8,20|0|6,🦆🔺🔺|✨🦆✨|🃏✨✨
18,7,0|25|0,🦆🤔🃏|✨✨♾|🦆✨🤔
18,-18,0|0|0,🤔✨🦆|🔺✨🦆|🔺🃏🦆
18,2,20|0|0,🃏🔺🔺|✨🤔🦆|🦆🦆✨
18,0,0|6|12,🤔✨🤔|✨✨🤔|🃏🃏🤔
18,32,0|25|25,🦆🔺🦆|🦆♾🤔|🦆♾🤔
18,-18,0|0|0,🤔🦆✨|🦆🃏✨|🤔✨🃏
18,2,0|0|20,🤔🔺🤔|🃏✨🔺|🦆🔺🔺
18,8,20|6|0,🦆🔺🔺|🤔✨✨|🦆🔺🤔
18,19,0|25|12,🤔✨🦆|♾🦆🔺|🃏🃏🦆
18,13,6|0|25,🦆✨✨|🃏🦆🤔|🦆✨♾
18,-18,0|0|0,✨🦆✨|🃏🦆🤔|🦆🔺✨
18,35,25|25|3,🦆♾✨|🦆♾✨|🤔🤔🤔
18,7,0|25|0,🃏✨🤔|🦆♾🤔|✨🤔🔺
18,7,25|0|0,♾✨🤔|🃏🤔🦆|🦆🦆✨
18,-18,0|0|0,✨🦆🃏|🦆🦆✨|🃏🔺🦆
18,7,0|0|25,🃏🔺✨|🦆🦆🤔|🤔♾🔺
18,-18,0|0|0,🤔✨🔺|🦆🃏🦆|✨🦆🤔
18,19,25|12|0,🦆✨♾|🃏🃏🔺|✨🔺🦆
18,-12,6|0|0,🔺✨✨|🦆🃏✨|🦆✨🃏
18,7,0|25|0,🃏✨🦆|♾🔺🤔|🃏🔺🦆
18,38,25|6|25,🃏♾🤔|✨✨🃏|🃏♾🤔
6,-6,0,🦆🦆🦆
18,-12,6|0|0,🤔✨✨|🦆🦆✨|🦆🦆✨
18,0,0|18|0,🤔🃏✨|🃏🃏🃏|✨🦆🃏
18,-18,0|0|0,🃏✨🤔|🔺🦆✨|🦆🦆🦆
18,-17,0|0|1,🤔🔺🃏|🔺🃏🦆|🔺🤔🤔
18,-18,0|0|0,🤔🦆🦆|🃏🤔🔺|🦆🃏✨
18,8,0|6|20,🤔🔺🦆|✨✨🦆|🃏🔺🔺
18,27,25|0|20,🃏♾🦆|🤔🃏🦆|🔺🔺🤔
18,2,0|20|0,🃏🤔🔺|🔺🔺🦆|🤔🦆🔺
18,-8,0|0|10,🔺🃏✨|🔺🤔🔺|✨✨✨
18,-18,0|0|0,🦆🤔🦆|🦆✨🦆|🔺🤔🦆
18,-12,6|0|0,✨✨🔺|🃏🔺🦆|🤔✨🤔
18,-18,0|0|0,✨🤔🦆|🤔🦆🦆|🦆🤔✨
18,-18,0|0|0,🃏🔺✨|🃏🦆🤔|🤔✨🦆
18,8,1|25|0,🦆🤔🤔|🔺✨♾|🃏🦆🦆
12,-12,0|0,🤔🔺🃏|🦆🦆🦆
18,-18,0|0|0,🦆✨🦆|🃏🤔🦆|✨🦆🤔
18,-18,0|0|0,🔺🃏✨|🦆🔺🤔|🃏🦆🤔
18,-3,3|12|0,🤔🤔🤔|✨🃏🃏|🔺🤔🦆
18,13,6|25|0,✨✨🃏|🤔✨♾|✨🃏🤔
18,-18,0|0|0,🦆🃏✨|✨🤔✨|🔺🦆🃏
18,-18,0|0|0,🃏✨🦆|🦆🦆✨|🦆🦆✨
18,-18,0|0|0,✨🦆✨|🦆🦆🤔|🤔✨🦆
18,2,0|20|0,🦆🤔✨|🔺🔺🦆|🤔✨🔺
18,32,0|0|50,✨🤔🦆|✨🔺🃏|🃏♾♾
18,-17,0|1|0,✨🔺🃏|🤔🤔🦆|🔺🦆🦆
18,2,20|0|0,✨🔺🔺|✨🤔✨|🤔🦆🦆
18,-12,6|0|0,✨✨🃏|✨🃏🔺|✨🦆🤔
18,14,12|20|0,🔺🃏🃏|🃏🔺🔺|🦆🤔✨
18,-18,0|0|0,🦆🔺🤔|🤔🔺✨|✨🦆✨
18,8,0|1|25,🔺🦆✨|🤔🤔✨|🔺♾✨
18,-15,3|0|0,🤔🤔🤔|🃏✨🃏|🔺🃏🦆
18,33,25|1|25,🤔♾✨|🔺🤔🤔|🤔♾✨
18,-12,6|0|0,✨✨🤔|🃏🤔🔺|🔺🤔🔺
18,-5,1|0|12,🤔🤔✨|✨🃏🦆|🃏🃏🦆
18,-18,0|0|0,✨🦆✨|🃏🦆🤔|🔺🤔✨
18,2,0|0|20,🃏✨🤔|🦆🃏🤔|🔺🔺🃏
18,8,25|1|0,♾🤔🤔|🤔🤔✨|🤔🃏🤔
18,13,6|0|25,✨✨🦆|🃏🤔✨|♾🔺✨
18,-18,0|0|0,✨🔺🦆|🔺🃏🦆|🃏🦆✨
18,7,25|0|0,♾🦆🤔|🦆🤔✨|🃏🔺✨
18,32,25|0|25,🤔♾🔺|🃏🤔✨|🤔♾🔺
18,-17,1|0|0,✨🤔🤔|🃏🦆🤔|✨🦆🃏
18,3,1|0|20,🤔🤔🔺|🔺🤔✨|🦆🔺🔺
18,7,0|25|0,🔺🤔✨|🦆🤔♾|🃏🦆✨
18,32,0|0|50,✨🤔✨|🔺✨🤔|♾♾🦆
18,31,12|12|25,🤔🃏🃏|🤔🃏🃏|🃏🦆♾
18,7,0|0|25,🦆🤔🦆|🃏🦆🦆|🦆♾🃏
18,-18,0|0|0,🦆🔺🦆|🔺✨🦆|🔺✨🤔
18,7,0|0|25,✨🔺🃏|🦆✨🦆|♾🔺🤔
18,-18,0|0|0,🦆🦆🤔|🦆🤔🦆|🦆🦆🤔
18,3,1|0|20,🤔🤔🃏|🦆🤔✨|🦆🔺🔺
18,-18,0|0|0,🦆🤔🦆|🦆🦆🔺|🔺🦆🃏
18,2,0|20|0,🦆🦆🔺|🔺🔺✨|🃏🔺✨
18,-18,0|0|0,🔺🃏🦆|🔺🤔✨|🦆🦆🦆
18,-11,6|1|0,🔺✨✨|🤔🤔🔺|🦆🤔🦆
18,-6,12|0|0,🔺🃏🃏|🔺🦆✨|🦆🔺✨
18,-18,0|0|0,🦆🔺🃏|✨🔺🦆|🦆🃏🔺
18,-18,0|0|0,🤔🦆🔺|🤔🃏🤔|🤔🃏✨
18,38,6|0|50,🦆✨✨|🦆🔺🦆|✨♾♾
18,2,0|0|20,✨🤔✨|🦆🃏✨|🔺🔺✨
18,-11,1|6|0,🃏🤔🤔|✨✨🤔|🤔🦆🃏
18,-16,1|1|0,🦆🤔🤔|🦆🤔🤔|🦆🔺✨
